# n_steps_inc = 2
# init_b = Float32[0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001, 0.0001]
# n_steps_0 = 10
# target_scheme = OneBandLongwave
# fac_pert_T = 2.0
# n_ic = 5
# n_traj = 10
# init_a = Float32[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]
# eta0 = 0.01
# julia = 1.10.10
# fac_pert_q = 0.2
# eta_decay = 0.9
# target_transmissivity = FriersonLongwaveTransmissivity
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# model_type = PrimitiveWetModel
# n_gap = 10
# scheme = ConstLinearLW
# created = 2026-07-11T19:34:30.603
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
1,1,1,10,0.13815661,0.01,2.8357708,0.07219129,0.37169424,-0.14889541
1,1,2,10,0.13581158,0.01,2.8436627,0.07141309,0.36852622,-0.14786261
1,1,3,10,0.13353233,0.01,2.8521008,0.0706401,0.36542076,-0.14686434
1,1,4,10,0.13127315,0.01,2.8610816,0.06987777,0.36231637,-0.1458448
1,1,5,10,0.12901774,0.01,2.8706007,0.06910584,0.3591904,-0.14480592
1,2,1,10,0.12247839,0.01,2.8802292,0.063751034,0.34996912,-0.12409979
1,2,2,10,0.12047088,0.01,2.890051,0.06300357,0.34708914,-0.12316047
1,2,3,10,0.118581384,0.01,2.9001102,0.062276483,0.34435648,-0.122283906
1,2,4,10,0.11673567,0.01,2.9104426,0.0615456,0.341666,-0.12143133
1,2,5,10,0.11492351,0.01,2.9210808,0.06093737,0.3390037,-0.12059711
1,3,1,10,0.11669376,0.01,2.9324296,0.06275675,0.34160468,-0.13327472
1,3,2,10,0.11482958,0.01,2.944441,0.062030744,0.33886513,-0.132385
1,3,3,10,0.1129817,0.01,2.9570758,0.06130208,0.3361275,-0.1314483
1,3,4,10,0.11116795,0.01,2.9702995,0.060587656,0.33341858,-0.13049723
1,3,5,10,0.10930841,0.01,2.9840837,0.05986474,0.33061823,-0.12954193
1,4,1,10,0.107335426,0.01,2.9981346,0.05678824,0.32762086,-0.11838701
1,4,2,10,0.10570323,0.01,3.0124505,0.056081753,0.32512033,-0.11738823
1,4,3,10,0.10409441,0.01,3.0270255,0.05538675,0.32263666,-0.116351254
1,4,4,10,0.10253371,0.01,3.0418885,0.05444924,0.32020885,-0.11532584
1,4,5,10,0.10101145,0.01,3.0569906,0.05403012,0.317823,-0.11431625
1,5,1,10,0.09308536,0.01,3.0724046,0.05364798,0.30509895,-0.11559621
1,5,2,10,0.09168552,0.01,3.0881078,0.0529958,0.30279616,-0.11466934
1,5,3,10,0.0901891,0.01,3.104077,0.0523201,0.300315,-0.11352695
1,5,4,10,0.0888225,0.01,3.1202867,0.051663645,0.29803103,-0.11248977
1,5,5,10,0.087441474,0.01,3.1367114,0.05100925,0.29570505,-0.11137797
1,6,1,10,0.08751543,0.01,3.1533687,0.050695643,0.29583007,-0.11290773
1,6,2,10,0.08616771,0.01,3.1702325,0.050045483,0.29354337,-0.11173846
1,6,3,10,0.084860496,0.01,3.187281,0.04938565,0.29130825,-0.11058841
1,6,4,10,0.083567016,0.01,3.2044866,0.04873899,0.2890796,-0.10941641
1,6,5,10,0.08229784,0.01,3.2218268,0.04810346,0.286876,-0.10822471
1,7,1,10,0.07964342,0.01,3.238956,0.04582639,0.28221166,-0.09740209
1,7,2,10,0.07853329,0.01,3.255877,0.045223035,0.2802379,-0.09631643
1,7,3,10,0.07745787,0.01,3.2725909,0.04463499,0.27831253,-0.09523185
1,7,4,10,0.07643354,0.01,3.2890975,0.04404403,0.27646616,-0.09420198
1,7,5,10,0.075436056,0.01,3.3053992,0.043484252,0.27465624,-0.09321795
1,8,1,10,0.07316292,0.01,3.3221161,0.04595076,0.27048644,-0.10772317
1,8,2,10,0.07204018,0.01,3.33919,0.04536378,0.26840302,-0.10660662
1,8,3,10,0.071020454,0.01,3.3565679,0.044787686,0.26649663,-0.105477
1,8,4,10,0.06997142,0.01,3.374196,0.04420082,0.26452112,-0.10426896
1,8,5,10,0.06894696,0.01,3.3920276,0.043629326,0.26257753,-0.10305776
1,9,1,10,0.07154825,0.01,3.4092462,0.040048312,0.26748505,-0.085079744
1,9,2,10,0.07067125,0.01,3.4258766,0.03951352,0.26584065,-0.08390558
1,9,3,10,0.06984603,0.01,3.4419756,0.03882472,0.26428398,-0.082850486
1,9,4,10,0.0690238,0.01,3.457541,0.03846609,0.2627238,-0.081797324
1,9,5,10,0.068290494,0.01,3.4726067,0.037983503,0.2613245,-0.08098205
1,10,1,10,0.06438339,0.01,3.4880087,0.04090852,0.25373882,-0.09870699
1,10,2,10,0.06354247,0.01,3.503698,0.04042011,0.25207633,-0.09774964
